SNR,UncodedBer,Capacity,ShannonCapacity
6.75,0.00104827510751937,0.988112868991919,2.51891592738716
6.76,0.00103588357282569,0.988235604955639,2.52165881593757
6.77,0.00102361249574601,0.988357358767361,2.52440280454717
6.78,0.00101146101120653,0.988478135327552,2.52714789156559
6.79,0.000999428257270729,0.988597939538064,2.52989407534327
6.8,0.000987513375155125,0.988716776301905,2.53264135423143
6.81,0.000975715509244135,0.988834650523027,2.53538972658213
6.82,0.000964033807104969,0.98895156710611,2.53813919074827
6.83,0.000952467419502057,0.989067530956343,2.54088974508355
6.84,0.000941015500411368,0.989182546979214,2.54364138794252
6.85,0.000929677207034851,0.98929662008029,2.54639411768058
6.86,0.000918451699813971,0.989409755165002,2.54914793265397
6.87,0.000907338142443592,0.989521957138435,2.55190283121979
6.88,0.000896335701885076,0.989633230905115,2.55465881173601
6.89,0.000885443548380049,0.98974358136879,2.55741587256145
6.9,0.000874660855462617,0.989853013432225,2.56017401205581
6.91,0.000863986799972905,0.989961531996984,2.56293322857968
6.92,0.000853420562068941,0.990069141963224,2.56569352049453
6.93,0.0008429613252392,0.990175848229481,2.56845488616273
6.94,0.000832608276314595,0.990281655692462,2.57121732394752
6.95,0.000822360605480243,0.990386569246836,2.57398083221307
6.96,0.000812217506287238,0.990490593785021,2.57674540932447
6.97,0.000802178175663415,0.990593734196989,2.57951105364768
6.98,0.000792241813925454,0.990695995370038,2.58227776354964
6.99,0.00078240762478865,0.990797382188607,2.58504553739816
7,0.00077267481537846,0.990897899534054,2.58781437356203
7.01,0.000763042596240271,0.990997552284464,2.59058427041096
7.02,0.000753510181350059,0.991096345314433,2.59335522631559
7.03,0.000744076788123826,0.991194283494874,2.59612723964753
7.04,0.000734741637427927,0.991291371692809,2.59890030877935
7.05,0.000725503953587947,0.991387614771169,2.60167443208457
7.06,0.000716362964398254,0.991483017588594,2.60444960793768
7.07,0.000707317901130988,0.991577584999233,2.60722583471413
7.08,0.000698367998544835,0.991671321852541,2.61000311079038
7.09,0.000689512494893463,0.991764232993086,2.61278143454384
7.1,0.000680750631934068,0.991856323260346,2.61556080435294
7.11,0.000672081654934931,0.99194759748852,2.61834121859708
7.12,0.000663504812683957,0.992038060506326,2.62112267565669
7.13,0.00065501935749579,0.992127717136806,2.62390517391316
7.14,0.000646624545219465,0.992216572197136,2.62668871174895
7.15,0.000638319635245077,0.992304630498436,2.62947328754748
7.16,0.000630103890511324,0.99239189684557,2.63225889969324
7.17,0.000621976577511951,0.992478376036959,2.63504554657171
7.18,0.000613936966302076,0.992564072864393,2.63783322656944
7.19,0.000605984330504183,0.992648992112844,2.64062193807399
7.2,0.000598117947314791,0.992733138560271,2.64341167947396
7.21,0.000590337097509663,0.992816516977439,2.64620244915904
7.22,0.000582641065449474,0.992899132127736,2.64899424551992
7.23,0.000575029139085137,0.992980988766979,2.65178706694839
7.24,0.00056750060996269,0.993062091643242,2.65458091183729
7.25,0.000560054773228402,0.993142445496668,2.65737577858053
7.26,0.000552690927633437,0.993222055059282,2.6601716655731
7.27,0.000545408375537626,0.993300925054827,2.66296857121106
7.28,0.000538206422914356,0.99337906019857,2.66576649389156
7.29,0.000531084379354008,0.99345646519713,2.66856543201285
7.3,0.000524041558067956,0.993533144748305,2.67136538397426
7.31,0.000517077275891675,0.99360910354089,2.67416634817623
7.32,0.000510190853288517,0.993684346254509,2.67696832302031
7.33,0.00050338161435215,0.993758877559437,2.67977130690915
7.34,0.000496648886809559,0.993832702116435,2.68257529824651
7.35,0.000489992002023931,0.993905824576573,2.6853802954373
7.36,0.000483410294996545,0.993978249581064,2.68818629688751
7.37,0.000476903104369208,0.994049981761096,2.69099330100431
7.38,0.000470469772425708,0.994121025737669,2.69380130619596
7.39,0.000464109645094246,0.99419138612142,2.69661031087189
7.4,0.000457822071948222,0.99426106751247,2.69942031344266
7.41,0.000451606406207783,0.994330074500255,2.70223131231999
7.42,0.000445462004740715,0.994398411663368,2.70504330591674
7.43,0.000439388228063331,0.994466083569395,2.70785629264694
7.44,0.000433384440341134,0.99453309477476,2.71067027092577
7.45,0.000427450009388819,0.99459944982457,2.71348523916961
7.46,0.000421584306670941,0.994665153252452,2.71630119579597
7.47,0.000415786707301358,0.994730209580406,2.71911813922357
7.48,0.000410056590043562,0.994794623318643,2.7219360678723
7.49,0.000404393337309461,0.994858398965445,2.72475498016324
7.5,0.000398796335159157,0.994921541007004,2.72757487451865
7.51,0.000393264973299945,0.994984053917282,2.73039574936199
7.52,0.000387798645085091,0.995045942157855,2.73321760311794
7.53,0.000382396747512503,0.995107210177776,2.73604043421236
7.54,0.000377058681223508,0.995167862413422,2.73886424107233
7.55,0.000371783850500629,0.995227903288357,2.74168902212615
7.56,0.000366571663265924,0.995287337213187,2.74451477580332
7.57,0.000361421531078654,0.995346168585423,2.74734150053457
7.58,0.000356332869133169,0.995404401789341,2.75016919475187
7.59,0.000351305096256027,0.995462041195842,2.7529978568884
7.6,0.000346337634903549,0.995519091162323,2.7558274853786
7.61,0.000341429911158708,0.995575556032533,2.75865807865813
7.62,0.000336581354727694,0.995631440136452,2.76148963516389
7.63,0.00033179139893702,0.995686747790154,2.76432215333405
7.64,0.000327059480729863,0.995741483295672,2.76715563160802
7.65,0.000322385040661732,0.995795650940884,2.76999006842647
7.66,0.000317767522897472,0.995849254999373,2.77282546223131
7.67,0.000313206375206265,0.995902299730309,2.77566181146576
7.68,0.00030870104895786,0.995954789378323,2.77849911457426
7.69,0.000304250999117461,0.996006728173392,2.78133737000256
7.7,0.000299855684241845,0.996058120330707,2.78417657619767
7.71,0.000295514566473698,0.996108970050563,2.78701673160789
7.72,0.000291227111536618,0.996159281518244,2.78985783468279
7.73,0.000286992788730456,0.996209058903897,2.79269988387324
7.74,0.000282811070924982,0.996258306362429,2.7955428776314
7.75,0.000278681434554895,0.99630702803339,2.79838681441075
7.76,0.000274603359613601,0.996355228040863,2.80123169266603
7.77,0.000270576329647443,0.996402910493355,2.80407751085332
7.78,0.000266599831749481,0.996450079483688,2.80692426742999
7.79,0.000262673356552945,0.996496739088899,2.80977196085474
7.8,0.000258796398224792,0.996542893370128,2.81262058958756
7.81,0.000254968454458937,0.996588546372524,2.81547015208978
7.82,0.000251189026469811,0.996633702125134,2.81832064682406
7.83,0.00024745761898437,0.996678364640816,2.82117207225438
7.84,0.000243773740235764,0.99672253791613,2.82402442684605
7.85,0.000240136901955457,0.99676622593125,2.8268777090657
7.86,0.000236546619365785,0.996809432649867,2.82973191738134
7.87,0.000233002411172079,0.996852162019095,2.8325870502623
7.88,0.00022950379955522,0.996894417969382,2.83544310617924
7.89,0.000226050310162873,0.996936204414421,2.8383000836042
7.9,0.000222641472101825,0.996977525251062,2.84115798101055
7.91,0.000219276817929326,0.997018384359224,2.84401679687305
7.92,0.000215955883644758,0.997058785601815,2.84687652966778
7.93,0.00021267820868065,0.997098732824644,2.84973717787221
7.94,0.000209443335894122,0.997138229856345,2.85259873996518
7.95,0.000206250811557562,0.997177280508296,2.8554612144269
7.96,0.000203100185349747,0.99721588857454,2.85832459973894
7.97,0.000199991010346512,0.997254057831711,2.86118889438426
7.98,0.000196922843010983,0.997291792038959,2.86405409684721
7.99,0.000193895243184361,0.997329094937877,2.86692020561351
8,0.000190907774076043,0.99736597025243,2.86978721917029
